from,to,value
New Jersey,Nebraska,2641.382276302196
New Jersey,Nevada,4731.089216123074
New Jersey,New Hampshire,328.92748878287057
New Jersey,New Jersey,2.1175508315153317
New Jersey,New Mexico,3529.0406067739
New Jersey,New York,47.545495207590676
New Jersey,North Carolina,587.8975828327776
New Jersey,North Dakota,2809.9988632372274
New Jersey,Ohio,916.9692248574996
New Jersey,Oklahoma,2492.42723024443
New Jersey,Oregon,5288.969501737186
New Jersey,Pennsylvania,299.0747674410774
New Jersey,Rhode Island,334.72422461990305
New Jersey,South Carolina,714.5418579317135
New Jersey,South Dakota,2771.6041162709234
New Jersey,Tennessee,1353.815811731219
New Jersey,Texas,2563.0074274293875
New Jersey,Utah,4153.479443602595
New Jersey,Vermont,201.3745483283031
New Jersey,Virginia,405.8771246504486
New Jersey,Washington,5224.406819025533
New Jersey,West Virginia,715.5925303100619
New Jersey,Wisconsin,1679.0696477054046
New Jersey,Wyoming,3646.2777181087918
New Mexico,Alabama,2164.2377858187474
New Mexico,Alaska,5133.918873220732
New Mexico,Arizona,576.4807845159535
New Mexico,Arkansas,1543.3541061891829
New Mexico,California,1494.162416354307
New Mexico,Colorado,104.28670258157344
New Mexico,Connecticut,3725.4324084624163
New Mexico,Delaware,3419.353556088099
New Mexico,Florida,2731.993202911595
New Mexico,Georgia,2514.395363848854
New Mexico,Hawaii,5700.514461807054
New Mexico,Idaho,915.46401310871
New Mexico,Illinois,1920.0876730982484
New Mexico,Indiana,2223.5067933356268
New Mexico,Iowa,1450.210014612669
New Mexico,Kansas,1059.1310055948989
New Mexico,Kentucky,2400.16315275715
New Mexico,Louisiana,1599.560485799527
New Mexico,Maine,4100.659953265355
New Mexico,Maryland,3275.3154060242905
New Mexico,Massachusetts,3861.7184037664033
New Mexico,Michigan,2415.0648293291824
New Mexico,Minnesota,1373.498676922107
New Mexico,Mississippi,1843.0545062553363
New Mexico,Missouri,1552.7813808175367
New Mexico,Montana,467.824914846469
New Mexico,Nebraska,887.6599925526432
New Mexico,Nevada,1202.052147381548
New Mexico,New Hampshire,3857.9599484051882
New Mexico,New Jersey,3529.0406067739
New Mexico,New Mexico,2.220051090916012
New Mexico,New York,3481.541029340276
New Mexico,North Carolina,2941.145708494315
New Mexico,North Dakota,719.04400590702
New Mexico,Ohio,2612.072804277017
New Mexico,Oklahoma,1036.6146902213652
New Mexico,Oregon,1759.9318333891476
New Mexico,Pennsylvania,3229.9721311180647
New Mexico,Rhode Island,3863.756801309065
New Mexico,South Carolina,2814.5007955085603
New Mexico,South Dakota,757.4385901555299
New Mexico,Tennessee,2175.2256189151244
New Mexico,Texas,966.0346420468679
New Mexico,Utah,624.4442052744498
New Mexico,Vermont,3730.402712571139
New Mexico,Virginia,3123.1678276260027
New Mexico,Washington,1695.3691987185746
New Mexico,West Virginia,2813.4501188529593
New Mexico,Wisconsin,1849.9716619825094
New Mexico,Wyoming,117.25947623841417
New York,Alabama,1317.304051932147
New York,Alaska,8615.457730678016
New York,Arizona,4058.016126574949
New York,Arkansas,1938.1876752178316
New York,California,4975.700288330277
New York,Colorado,3377.276651478028
New York,Connecticut,243.90136892335227
New York,Delaware,62.22037503848541
New York,Florida,749.5496169714456
New York,Georgia,967.1468976416594
New York,Hawaii,9182.053349746879
New York,Idaho,4397.000898139813
New York,Illinois,1561.4540582072802
New York,Indiana,1258.0350897986996
New York,Iowa,2031.3318193769474
New York,Kansas,2422.41128812086
New York,Kentucky,1081.3789238945346
New York,Louisiana,1881.9812720577688
New York,Maine,619.1237008839364
New York,Maryland,206.2347235969801
New York,Massachusetts,380.1842680893336
New York,Michigan,1066.4772683679416
New York,Minnesota,2108.043214146869
New York,Mississippi,1638.4872150019962
New York,Missouri,1928.7603962231522
New York,Montana,3949.359278292389
New York,Nebraska,2593.8826930951705
New York,Nevada,4683.5896449421425
New York,New Hampshire,376.42586784128235
New York,New Jersey,47.545495207590676
New York,New Mexico,3481.541029340276
New York,New York,2.0605010175848455
New York,North Carolina,540.39814263127
New York,North Dakota,2762.4992811852167
New York,Ohio,869.4696668147344
New York,Oklahoma,2444.9276460168703
New York,Oregon,5241.469932948305
New York,Pennsylvania,251.57615397493137
New York,Rhode Island,382.22263619945153
New York,South Carolina,667.0423479521334
New York,South Dakota,2724.1045339569823
New York,Tennessee,1306.3162266044444
New York,Texas,2515.507843684212
New York,Utah,4105.979869631641
New York,Vermont,248.87150010779106
New York,Virginia,358.3779691918972
New York,Washington,5176.907249972854
New York,West Virginia,668.0930199335756
New York,Wisconsin,1631.5700597480418
New York,Wyoming,3598.7781413644448
North Carolina,Alabama,776.9086420414399
North Carolina,Alaska,8075.062620992898
North Carolina,Arizona,3517.62084329011
North Carolina,Arkansas,1397.7922238173974
North Carolina,California,4435.305053235458
North Carolina,Colorado,2836.881323080044
North Carolina,Connecticut,784.2890040731314
North Carolina,Delaware,478.210892910992
North Carolina,Florida,209.15642565326962
North Carolina,Georgia,426.751942191593
North Carolina,Hawaii,8641.658255885895
North Carolina,Idaho,3856.6056340786386
North Carolina,Illinois,1021.0585991836648
North Carolina,Indiana,717.6397082265127
North Carolina,Iowa,1490.9363750298767
North Carolina,Kansas,1882.0158788604547
North Carolina,Kentucky,540.9837135856093
North Carolina,Louisiana,1341.5858169569942
North Carolina,Maine,1159.5162077787222
North Carolina,Maryland,334.1735978215125
North Carolina,Massachusetts,920.5748384868799
North Carolina,Michigan,526.0820821078277
North Carolina,Minnesota,1567.6477762094983
North Carolina,Mississippi,1098.0917528957152
North Carolina,Missouri,1388.3649441681018
North Carolina,Montana,3408.9639884293674
North Carolina,Nebraska,2053.4872996927784
North Carolina,Nevada,4143.1943957714475
North Carolina,New Hampshire,916.8163868427329
North Carolina,New Jersey,587.8975828327776
North Carolina,New Mexico,2941.145708494315
North Carolina,New York,540.39814263127
North Carolina,North Carolina,1.4041721061903811
North Carolina,North Dakota,2222.103902955354
North Carolina,Ohio,329.0751495663058
North Carolina,Oklahoma,1904.5322388525697
North Carolina,Oregon,4701.074709821829
North Carolina,Pennsylvania,288.83077489093034
North Carolina,Rhode Island,922.6132340280492
North Carolina,South Carolina,126.65187620843025
North Carolina,South Dakota,2183.709152320564
North Carolina,Tennessee,765.9208212591203
North Carolina,Texas,1975.1124430700904
North Carolina,Utah,3565.5845891832514
North Carolina,Vermont,789.2593012147986
North Carolina,Virginia,182.028446626795
North Carolina,Washington,4636.512024006457
North Carolina,West Virginia,127.70248916009348
North Carolina,Wisconsin,1091.1745977743544
North Carolina,Wyoming,3058.382828715906
North Dakota,Alabama,1445.1958890660121
North Dakota,Alaska,5852.9600311629
North Dakota,Arizona,1295.5186337116527
North Dakota,Arkansas,824.3122169945281
North Dakota,California,2213.2026118101026
North Dakota,Colorado,614.7798224680805
North Dakota,Connecticut,3006.3906833213036
North Dakota,Delaware,2700.311801784094
North Dakota,Florida,2012.951372922657
North Dakota,Georgia,1795.3535076266407
North Dakota,Hawaii,6419.555661936902
North Dakota,Idaho,1634.5033040015596
North Dakota,Illinois,1201.0457562121535
North Dakota,Indiana,1504.4649029368334
North Dakota,Iowa,731.1681621306807
North Dakota,Kansas,340.0899501886535
North Dakota,Kentucky,1681.1212827763725
North Dakota,Louisiana,880.5185830520259
North Dakota,Maine,3381.6182603560073
North Dakota,Maryland,2556.2736370246494
North Dakota,Massachusetts,3142.6766907558304
North Dakota,Michigan,1696.0229611303698
North Dakota,Minnesota,654.4568742586819
North Dakota,Mississippi,1124.0125865870696
North Dakota,Missouri,833.7394889707473
North Dakota,Montana,1186.8618340352443
North Dakota,Nebraska,168.62120344393347
North Dakota,Nevada,1921.0920007564844
North Dakota,New Hampshire,3138.918235066781
North Dakota,New Jersey,2809.9988632372274
North Dakota,New Mexico,719.04400590702
North Dakota,New York,2762.4992811852167
North Dakota,North Carolina,2222.103902955354
North Dakota,North Dakota,1.3483148433473622
North Dakota,Ohio,1893.0309598806837
North Dakota,Oklahoma,317.57377348838355
North Dakota,Oregon,2478.9722372839346
North Dakota,Pennsylvania,2510.93035735981
North Dakota,Rhode Island,3144.7150884761368
North Dakota,South Carolina,2095.45897528776
North Dakota,South Dakota,38.41759905525344
North Dakota,Tennessee,1456.183723312837
North Dakota,Texas,246.99436863011695
North Dakota,Utah,1343.4823583782043
North Dakota,Vermont,3011.360987881346
North Dakota,Virginia,2404.126042408305
North Dakota,Washington,2414.409558266084
North Dakota,West Virginia,2094.408298508694
North Dakota,Wisconsin,1130.9297424578028
North Dakota,Wyoming,836.2809618734522
Ohio,Alabama,447.8357188998595
Ohio,Alaska,7745.989828106719
Ohio,Arizona,3188.5479618998875
Ohio,Arkansas,1068.7192191621868
Ohio,California,4106.232198862429
Ohio,Colorado,2507.8084140518285
Ohio,Connecticut,1113.360970751681
Ohio,Delaware,807.282223842951
Ohio,Florida,119.92522226336672
Ohio,Georgia,97.68197279074009
Ohio,Hawaii,8312.585470041446
Ohio,Idaho,3527.5327637429455
Ohio,Illinois,691.9855871098281
Ohio,Indiana,388.56685009258035
Ohio,Iowa,1161.8633773635418
Ohio,Kansas,1552.9429119760687
Ohio,Kentucky,211.91147726003058
Ohio,Louisiana,1012.5128084582665
Ohio,Maine,1488.5884696974435
Ohio,Maryland,663.2441739033435
Ohio,Massachusetts,1249.6469428968546
Ohio,Michigan,197.00997230744116
Ohio,Minnesota,1238.574784597448
Ohio,Mississippi,769.0187365936998
Ohio,Missouri,1059.291938843127
Ohio,Montana,3079.8911031641255
Ohio,Nebraska,1724.41434528342
Ohio,Nevada,3814.121533740322
Ohio,New Hampshire,1245.8884880527612
Ohio,New Jersey,916.9692248574996
Ohio,New Mexico,2612.072804277017
Ohio,New York,869.4696668147344
Ohio,North Carolina,329.0751495663058
Ohio,North Dakota,1893.0309598806837
Ohio,Ohio,0.9992540344230327
Ohio,Oklahoma,1575.4592736584866
Ohio,Oregon,4372.001861821968
Ohio,Pennsylvania,617.9009428927266
Ohio,Rhode Island,1251.6853401615817
Ohio,South Carolina,202.43114588756936
Ohio,South Dakota,1854.636206747042
Ohio,Tennessee,436.8479079098208
Ohio,Texas,1646.0394830743428
Ohio,Utah,3236.51170944898
Ohio,Vermont,1118.3312738360955
Ohio,Virginia,511.096780321409
Ohio,Washington,4307.439174505461
Ohio,West Virginia,201.38048175482547
Ohio,Wisconsin,762.1015816457458
Ohio,Wyoming,2729.309929631843
Oklahoma,Alabama,1127.6241678401502
Oklahoma,Alaska,6170.53147672342
Oklahoma,Arizona,1613.089724748583
Oklahoma,Arkansas,506.74051746075656
Oklahoma,California,2530.7738942234378
Oklahoma,Colorado,932.3503414214007
Oklahoma,Connecticut,2688.8190588000725
Oklahoma,Delaware,2382.740163687293
Oklahoma,Florida,1695.379695193896
Oklahoma,Georgia,1477.7818141300233
Oklahoma,Hawaii,6737.127117454418
Oklahoma,Idaho,1952.0744924978958
Oklahoma,Illinois,883.4740184827996
Oklahoma,Indiana,1186.893186425338
Oklahoma,Iowa,413.5965253624726
Oklahoma,Kansas,22.536111173601775
Oklahoma,Kentucky,1363.5495804153659
Oklahoma,Louisiana,562.9468638581833
Oklahoma,Maine,3064.0466499954014
Oklahoma,Maryland,2238.701991774129
Oklahoma,Massachusetts,2825.1050716611185
Oklahoma,Michigan,1378.451259944393
Oklahoma,Minnesota,336.88534369467595
Oklahoma,Mississippi,806.4408462317939
Oklahoma,Missouri,516.167785429884
Oklahoma,Montana,1504.432880945491
Oklahoma,Nebraska,148.9587658973248
Oklahoma,Nevada,2238.6632432429483
Oklahoma,New Hampshire,2821.346615827004
Oklahoma,New Jersey,2492.42723024443
Oklahoma,New Mexico,1036.6146902213652
Oklahoma,New York,2444.9276460168703
Oklahoma,North Carolina,1904.5322388525697
Oklahoma,North Dakota,317.57377348838355
Oklahoma,Ohio,1575.4592736584866
Oklahoma,Oklahoma,0.9571794056472348
Oklahoma,Oregon,2796.5435475291183
Oklahoma,Pennsylvania,2193.358709743655
Oklahoma,Rhode Island,2827.1434694599957
Oklahoma,South Carolina,1777.8873031132762
Oklahoma,South Dakota,279.17921326110815
Oklahoma,Tennessee,1138.6120029537806
Oklahoma,Texas,70.58730459683117
Oklahoma,Utah,1661.053466442028
Oklahoma,Vermont,2693.7893635642135
Oklahoma,Virginia,2086.5543889902274
Oklahoma,Washington,2731.9808623332856
Oklahoma,West Virginia,1776.836626264962
Oklahoma,Wisconsin,813.358002243662
Oklahoma,Wyoming,1153.851778939801
Oregon,Alabama,3924.166906049239
Oregon,Alaska,3373.992634899911
Oregon,Arizona,1183.4591373680955
Oregon,Arkansas,3303.2832289178214
Oregon,California,265.8008185138219
Oregon,Colorado,1864.1959422662949
Oregon,Connecticut,5485.361267802942
Oregon,Delaware,5179.282471022095
Oregon,Florida,4491.922240544482
Oregon,Georgia,4274.324436907367
Oregon,Hawaii,3940.587862207555
Oregon,Idaho,844.477353837665
Oregon,Illinois,3680.016812658071
Oregon,Indiana,3983.4359068276185
Oregon,Iowa,3210.139117984803
Oregon,Kansas,2819.059886848594
Oregon,Kentucky,4160.0922429010125
Oregon,Louisiana,3359.4896165119853
Oregon,Maine,5860.588745477956
Oregon,Maryland,5035.244347185437
Oregon,Massachusetts,5621.647238558181
Oregon,Michigan,4174.9939173197745
Oregon,Minnesota,3133.427757373201
Oregon,Mississippi,3602.983648140798
Oregon,Missouri,3312.7105050628234
Oregon,Montana,1292.1153635547478
Oregon,Nebraska,2647.588637698376
Oregon,Nevada,557.8939911062107
Oregon,New Hampshire,5617.888783871635
Oregon,New Jersey,5288.969501737186
Oregon,New Mexico,1759.9318333891476
Oregon,New York,5241.469932948305
Oregon,North Carolina,4701.074709821829
Oregon,North Dakota,2478.9722372839346
Oregon,Ohio,4372.001861821968
Oregon,Oklahoma,2796.5435475291183
Oregon,Oregon,4.212876574508248
Oregon,Pennsylvania,4989.901080520006
Oregon,Rhode Island,5623.685635734994
Oregon,South Carolina,4574.429819015428
Oregon,South Dakota,2517.3669385544526
Oregon,Tennessee,3935.1547379454614
Oregon,Texas,2725.9634117332657
Oregon,Utah,1135.495707548331
Oregon,Vermont,5490.331571013525
Oregon,Virginia,4883.09679637247
Oregon,Washington,64.6977713786218
Oregon,West Virginia,4573.379142541519
Oregon,Wisconsin,3609.900803752393
Oregon,Wyoming,1642.6950678538099
Pennsylvania,Alabama,1065.7351110757263
Pennsylvania,Alaska,8363.888934162906
Pennsylvania,Arizona,3806.4472456599924
Pennsylvania,Arkansas,1686.6187207495475
Pennsylvania,California,4724.131430164736
Pennsylvania,Colorado,3125.707749825186
Pennsylvania,Connecticut,495.4645630901504
Pennsylvania,Delaware,189.39068083272932
Pennsylvania,Florida,497.98110308069187
Pennsylvania,Georgia,715.5780799759672
Pennsylvania,Hawaii,8930.484561234296
Pennsylvania,Idaho,4145.432026230214
Pennsylvania,Illinois,1309.885100705258
Pennsylvania,Indiana,1006.4661579764111
Pennsylvania,Iowa,1779.7628677197606
Pennsylvania,Kansas,2170.842350960225
Pennsylvania,Kentucky,829.8100418669952
Pennsylvania,Louisiana,1630.4123161347152
Pennsylvania,Maine,870.6908300354515
Pennsylvania,Maryland,45.37836082632062
Pennsylvania,Massachusetts,631.7499112817032
Pennsylvania,Michigan,814.9083928345607
Pennsylvania,Minnesota,1856.4742650799885
Pennsylvania,Mississippi,1386.9182563789286
Pennsylvania,Missouri,1677.191441496394
Pennsylvania,Montana,3697.790394318134
Pennsylvania,Nebraska,2342.3137626982116
Pennsylvania,Nevada,4432.020780072321
Pennsylvania,New Hampshire,627.9914698791594
Pennsylvania,New Jersey,299.0747674410774
Pennsylvania,New Mexico,3229.9721311180647
Pennsylvania,New York,251.57615397493137
Pennsylvania,North Carolina,288.83077489093034
Pennsylvania,North Dakota,2510.93035735981
Pennsylvania,Ohio,617.9009428927266
Pennsylvania,Oklahoma,2193.358709743655
Pennsylvania,Oregon,4989.901080520006
Pennsylvania,Pennsylvania,1.756519315706413
Pennsylvania,Rhode Island,633.7883013258771
Pennsylvania,South Carolina,415.4740985502541
Pennsylvania,South Dakota,2472.535608648116
Pennsylvania,Tennessee,1054.7472872196547
Pennsylvania,Texas,2263.938910197331
Pennsylvania,Utah,3854.4109900393814
Pennsylvania,Vermont,500.4348372007029
Pennsylvania,Virginia,106.8177073557913
Pennsylvania,Washington,4925.338396180182
Pennsylvania,West Virginia,416.5247661754571
Pennsylvania,Wisconsin,1380.0011011738216
Pennsylvania,Wyoming,3347.209246885274
Rhode Island,Alabama,1699.519885042954
Rhode Island,Alaska,8997.673339697352
Rhode Island,Arizona,4440.231873252041
Rhode Island,Arkansas,2320.4035207198444
Rhode Island,California,5357.916000174741
Rhode Island,Colorado,3759.4924283297237
Rhode Island,Connecticut,138.34581171488514
Rhode Island,Delaware,444.4089632224337
Rhode Island,Florida,1131.7651686872239
Rhode Island,Georgia,1349.3626336679336
Rhode Island,Hawaii,9564.268944551533
Rhode Island,Idaho,4779.216631238513
Rhode Island,Illinois,1943.6699071964763
Rhode Island,Indiana,1640.250914805579
Rhode Island,Iowa,2413.54766162439
Rhode Island,Kansas,2804.627112686408
Rhode Island,Kentucky,1463.5947077063433
Rhode Island,Louisiana,2264.19711921293
Rhode Island,Maine,236.91803372172436
Rhode Island,Maryland,588.445400903921
Rhode Island,Massachusetts,3.2372080257486364
Rhode Island,Michigan,1448.6930471258217
Rhode Island,Minnesota,2490.25905333656
Rhode Island,Mississippi,2020.7030651462746
Rhode Island,Missouri,2310.9762420206
Rhode Island,Montana,4331.57502951818
Rhode Island,Nebraska,2976.098509005323
Rhode Island,Nevada,5065.805367233366
Rhode Island,New Hampshire,6.317974261654304
Rhode Island,New Jersey,334.72422461990305
Rhode Island,New Mexico,3863.756801309065
Rhode Island,New York,382.22263619945153
Rhode Island,North Carolina,922.6132340280492
Rhode Island,North Dakota,3144.7150884761368
Rhode Island,Ohio,1251.6853401615817
Rhode Island,Oklahoma,2827.1434694599957
Rhode Island,Oregon,5623.685635734994
Rhode Island,Pennsylvania,633.7883013258771
Rhode Island,Rhode Island,2.5160495955469027
Rhode Island,South Carolina,1049.257769989288
Rhode Island,South Dakota,3106.320343210818
Rhode Island,Tennessee,1688.532058376397
Rhode Island,Texas,2897.723663576827
Rhode Island,Utah,4488.195614331939
Rhode Island,Vermont,133.37635942151107
Rhode Island,Virginia,740.5919101627828
Rhode Island,Washington,5559.122954923354
Rhode Island,West Virginia,1050.3084439488125
Rhode Island,Wisconsin,2013.7859098412148
Rhode Island,Wyoming,3980.9939079555134
South Carolina,Alabama,650.2637135112061
South Carolina,Alaska,7948.4177528389655
South Carolina,Arizona,3390.9759391871344
South Carolina,Arkansas,1271.1472743634408
South Carolina,California,4308.660159864834
South Carolina,Colorado,2710.2364082453155
South Carolina,Connecticut,910.9334641746085
South Carolina,Delaware,604.8549810616723
South Carolina,Florida,82.51630162620503
South Carolina,Georgia,300.1073708213348
South Carolina,Hawaii,8515.013390684559
South Carolina,Idaho,3729.960734339375
South Carolina,Illinois,894.4136472033789
South Carolina,Indiana,590.9947950372385
South Carolina,Iowa,1364.291427923314
South Carolina,Kansas,1755.370942514146
South Carolina,Kentucky,414.3389139665693
South Carolina,Louisiana,1214.94086623298
South Carolina,Maine,1286.160825590866
South Carolina,Maryland,460.81720004801286
South Carolina,Massachusetts,1047.2193735249782
South Carolina,Michigan,399.43730104397605
South Carolina,Minnesota,1441.0028311696565
South Carolina,Mississippi,971.4467996570451
South Carolina,Missouri,1261.7199944916522
South Carolina,Montana,3282.3190828061115
South Carolina,Nebraska,1926.8423678602062
South Carolina,Nevada,4016.5494993357174
South Carolina,New Hampshire,1043.46092016595
South Carolina,New Jersey,714.5418579317135
South Carolina,New Mexico,2814.5007955085603
South Carolina,New York,667.0423479521334
South Carolina,North Carolina,126.65187620843025
South Carolina,North Dakota,2095.45897528776
South Carolina,Ohio,202.43114588756936
South Carolina,Oklahoma,1777.8873031132762
South Carolina,Oregon,4574.429819015428
South Carolina,Pennsylvania,415.4740985502541
South Carolina,Rhode Island,1049.257769989288
South Carolina,South Carolina,1.2487221795408032
South Carolina,South Dakota,2057.0642237298034
South Carolina,Tennessee,639.275895114093
South Carolina,Texas,1848.4675092067303
South Carolina,Utah,3438.93968573145
South Carolina,Vermont,915.903764595939
South Carolina,Virginia,308.6704166903214
South Carolina,Washington,4509.867132594997
South Carolina,West Virginia,1.6314460336781025
South Carolina,Wisconsin,964.5296445882851
South Carolina,Wyoming,2931.737917712084
South Dakota,Alabama,1406.8011322064235
South Dakota,Alaska,5891.354753073387
South Dakota,Arizona,1333.9132977634363
South Dakota,Arkansas,785.9174614565119
South Dakota,California,2251.597308603915
South Dakota,Colorado,653.174370673879
South Dakota,Connecticut,2967.995937382286
South Dakota,Delaware,2661.9170542045154
South Dakota,Florida,1974.5566207368593
South Dakota,Georgia,1756.958753693574
South Dakota,Hawaii,6457.950385288313
South Dakota,Idaho,1672.8979851440045
South Dakota,Illinois,1162.6509977327246
South Dakota,Indiana,1466.0701465594952
South Dakota,Iowa,692.7734108918526
South Dakota,Kansas,301.69535316882116
South Dakota,Kentucky,1642.726527885696
South Dakota,Louisiana,842.1238260405291
South Dakota,Maine,3343.2235161594654
South Dakota,Maryland,2517.8788885928507
South Dakota,Massachusetts,3104.281945480862
South Dakota,Michigan,1657.6282063655353
South Dakota,Minnesota,616.0621294190636
South Dakota,Mississippi,1085.617827865004
South Dakota,Missouri,795.3447331387886
South Dakota,Montana,1225.2564900766793
South Dakota,Nebraska,130.2275830481551
South Dakota,Nevada,1959.4866909976024
South Dakota,New Hampshire,3100.523489774001
South Dakota,New Jersey,2771.6041162709234
South Dakota,New Mexico,757.4385901555299
South Dakota,New York,2724.1045339569823
South Dakota,North Carolina,2183.709152320564
South Dakota,North Dakota,38.41759905525344
South Dakota,Ohio,1854.636206747042
South Dakota,Oklahoma,279.17921326110815
South Dakota,Oregon,2517.3669385544526
South Dakota,Pennsylvania,2472.535608648116
South Dakota,Rhode Island,3106.320343210818
South Dakota,South Carolina,2057.0642237298034
South Dakota,South Dakota,1.3011848267566717
South Dakota,Tennessee,1417.7889665413745
South Dakota,Texas,208.6000164299594
South Dakota,Utah,1381.8770254761473
South Dakota,Vermont,2972.9662419672195
South Dakota,Virginia,2365.731293014276
South Dakota,Washington,2452.8042585494354
South Dakota,West Virginia,2056.013546942872
South Dakota,Wisconsin,1092.5349837485426
South Dakota,Wyoming,874.6755735985506
Tennessee,Alabama,10.997087193473503
Tennessee,Alaska,7309.142755113758
Tennessee,Arizona,2751.7008029546514
Tennessee,Arkansas,631.8718703473409
Tennessee,California,3669.3850685767743
Tennessee,Colorado,2070.9612228190003
Tennessee,Connecticut,1550.2076444984236
Tennessee,Delaware,1244.1287432075299
Tennessee,Florida,556.7682987017715
Tennessee,Georgia,339.1704979541489
Tennessee,Hawaii,7875.738403043104
Tennessee,Idaho,3090.6856168331697
Tennessee,Illinois,255.13822760881095
Tennessee,Indiana,48.28365473464899
Tennessee,Iowa,725.0160449980432
Tennessee,Kansas,1116.0956384593844
Tennessee,Kentucky,224.93839482954422
Tennessee,Louisiana,575.6654497194155
Tennessee,Maine,1925.4352445274512
Tennessee,Maryland,1100.0905695209647
Tennessee,Massachusetts,1686.4936605294158
Tennessee,Michigan,239.84004909057836
Tennessee,Minnesota,801.7274652671077
Tennessee,Mississippi,332.17135436912014
Tennessee,Missouri,622.4445883517385
Tennessee,Montana,2643.043939889712
Tennessee,Nebraska,1287.5670917950429
Tennessee,Nevada,3377.2743955848528
Tennessee,New Hampshire,1682.7352046066408
Tennessee,New Jersey,1353.815811731219
Tennessee,New Mexico,2175.2256189151244
Tennessee,New York,1306.3162266044444
Tennessee,North Carolina,765.9208212591203
Tennessee,North Dakota,1456.183723312837
Tennessee,Ohio,436.8479079098208
Tennessee,Oklahoma,1138.6120029537806
Tennessee,Oregon,3935.1547379454614
Tennessee,Pennsylvania,1054.7472872196547
Tennessee,Rhode Island,1688.532058376397
Tennessee,South Carolina,639.275895114093
Tennessee,South Dakota,1417.7889665413745
Tennessee,Tennessee,0.45778970328702046
Tennessee,Texas,1209.1922208177853
Tennessee,Utah,2799.6645523358357
Tennessee,Vermont,1555.1779493759318
Tennessee,Virginia,947.9429666504191
Tennessee,Washington,3870.592049130456
Tennessee,West Virginia,638.2252183801522
Tennessee,Wisconsin,325.2542002149891
Tennessee,Wyoming,2292.4627504108903
Texas,Alabama,1198.2043859274086
Texas,Alaska,6099.951317207936
Texas,Arizona,1542.509623118642
Texas,Arkansas,577.3207277061299
Texas,California,2460.193763031203
Texas,Colorado,861.7703122011276
Texas,Connecticut,2759.3992541191014
Texas,Delaware,2453.3203620060785
Texas,Florida,1765.9599025918922
Texas,Georgia,1548.362025297814
Texas,Hawaii,6666.546956095496
Texas,Idaho,1881.4943762428582
Texas,Illinois,954.0542409486828
Texas,Indiana,1257.4734033046434
Texas,Iowa,484.17671380488224
Texas,Kansas,93.10180236258913
Texas,Kentucky,1434.1297937503732
Texas,Louisiana,633.5270805179738
Texas,Maine,3134.6268422378985
Texas,Maryland,2309.282191694751
Texas,Massachusetts,2895.6852657950512
Texas,Michigan,1449.0314729899494
Texas,Minnesota,407.4654920289091
Texas,Mississippi,877.0210694292804
Texas,Missouri,586.7479970024762
Texas,Montana,1433.8527856737735
Texas,Nebraska,78.38247804424358
Texas,Nevada,2168.083118509648
Texas,New Hampshire,2891.926809992517
Texas,New Jersey,2563.0074274293875
Texas,New Mexico,966.0346420468679
Texas,New York,2515.507843684212
Texas,North Carolina,1975.1124430700904
Texas,North Dakota,246.99436863011695
Texas,Ohio,1646.0394830743428
Texas,Oklahoma,70.58730459683117
Texas,Oregon,2725.9634117332657
Texas,Pennsylvania,2263.938910197331
Texas,Rhode Island,2897.723663576827
Texas,South Carolina,1848.4675092067303
Texas,South Dakota,208.6000164299594
Texas,Tennessee,1209.1922208177853
Texas,Texas,1.0443488157820102
Texas,Utah,1590.4733623162529
Texas,Vermont,2764.369558838528
Texas,Virginia,2157.134590758541
Texas,Washington,2661.4007275667504
Texas,West Virginia,1847.4168323746103
Texas,Wisconsin,883.9382254012552
Texas,Wyoming,1083.2717144884268
Utah,Alabama,2788.676719812295
Utah,Alaska,4509.480737987285
Utah,Arizona,48.05295974212735
Utah,Arkansas,2167.79304055415
Utah,California,869.7272201958499
Utah,Colorado,728.7076000250464
Utah,Connecticut,4349.87123119181
Utah,Delaware,4043.792400941429
Utah,Florida,3356.4320992890794
Utah,Georgia,3138.8342759783714
Utah,Hawaii,5076.076256753245
Utah,Idaho,291.037762410571
Utah,Illinois,2544.5266165058806
Utah,Indiana,2847.945724126452
Utah,Iowa,2074.648938327078
Utah,Kansas,1683.5697968512666
Utah,Kentucky,3024.6020726697334
Utah,Louisiana,2223.999424474379
Utah,Maine,4725.098750114349
Utah,Maryland,3899.7542615560465
Utah,Massachusetts,4486.157216930925
Utah,Michigan,3039.503748253323
Utah,Minnesota,1997.9375877461766
Utah,Mississippi,2467.4934508332008
Utah,Missouri,2177.220316005617
Utah,Montana,156.64676845419976
Utah,Nebraska,1512.0986310804328
Utah,Nevada,577.6190929223434
Utah,New Hampshire,4482.398761830993
Utah,New Jersey,4153.479443602595
Utah,New Mexico,624.4442052744498
Utah,New York,4105.979869631641
Utah,North Carolina,3565.5845891832514
Utah,North Dakota,1343.4823583782043
Utah,Ohio,3236.51170944898
Utah,Oklahoma,1661.053466442028
Utah,Oregon,1135.495707548331
Utah,Pennsylvania,3854.4109900393814
Utah,Rhode Island,4488.195614331939
Utah,South Carolina,3438.93968573145
Utah,South Dakota,1381.8770254761473
Utah,Tennessee,2799.6645523358357
Utah,Texas,1590.4733623162529
Utah,Utah,2.9545770164638716
Utah,Vermont,4354.8415349484685
Utah,Virginia,3747.606694571692
Utah,Washington,1070.9332522926952
